mindat_ID,location name,count,mo_spinel_minerals
19158,"Uttertown, West Milford Township, Passaic Co., New Jersey, USA",1,Magnetite
12368,"Carey Mine, Uttertown, West Milford Township, Passaic Co., New Jersey, USA",1,Magnetite
12903,"Sigler Mine, Uttertown, West Milford Township, Passaic Co., New Jersey, USA",1,Magnetite
12981,"Utter Mine, Uttertown, West Milford Township, Passaic Co., New Jersey, USA",1,Magnetite
12991,"Wallace Mine, Uttertown, West Milford Township, Passaic Co., New Jersey, USA",1,Magnetite
18561,"Somerset Co., New Jersey, USA",1,Magnetite
24044,"Bernards Township, Somerset Co., New Jersey, USA",1,Magnetite
13267,"Bernardsville, Bernards Township, Somerset Co., New Jersey, USA",1,Magnetite
12318,"Bernardsville Mines, Bernardsville, Bernards Township, Somerset Co., New Jersey, USA",1,Magnetite
279772,"Mine Mtn, Bernardsville, Bernards Township, Somerset Co., New Jersey, USA",1,Magnetite
12634,"Janes Mine, Mine Mtn, Bernardsville, Bernards Township, Somerset Co., New Jersey, USA",1,Magnetite
284397,"Branchburg Township, Somerset Co., New Jersey, USA",1,Magnetite
13329,"North Branch, Branchburg Township, Somerset Co., New Jersey, USA",1,Magnetite
282081,"Griggstown, Somerset Co., New Jersey, USA",1,Magnetite
12560,"Griggstown Mine (Franklin Mine), Griggstown, Somerset Co., New Jersey, USA",1,Magnetite
286820,"Somerset, Somerset Co., New Jersey, USA",1,Magnetite
12182,"Raritan River, Somerset, Somerset Co., New Jersey, USA",1,Magnetite
280332,"Warren Township, Somerset Co., New Jersey, USA",1,Magnetite
12185,"Stirling Brook ('Carnelian Creek'), Warren Township, Somerset Co., New Jersey, USA",1,Magnetite
15771,"Sussex Co., New Jersey, USA",8,"Magnetite,Spinel,Franklinite,Hercynite,Gahnite,Hausmannite,Hetaerolite,Jacobsite"
24013,"Andover Township, Sussex Co., New Jersey, USA",1,Magnetite
12281,"Andover Iron Mine, Andover Township, Sussex Co., New Jersey, USA",1,Magnetite
29420,"Clearwater, Andover Township, Sussex Co., New Jersey, USA",1,Magnetite
12717,"Longcore Mine (Longcove Mine), Clearwater, Andover Township, Sussex Co., New Jersey, USA",1,Magnetite
12951,"Sulphur Hill Mine (Sulfur Hill Mine), Andover Township, Sussex Co., New Jersey, USA",1,Magnetite
12961,"Tar Hill Mine, Andover Township, Sussex Co., New Jersey, USA",1,Magnetite
17738,"Byram Township, Sussex Co., New Jersey, USA",2,"Magnetite,Spinel"
12306,"Bedell Mine, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12352,"Byerly Openings, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
17737,"Cranberry Lake, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12178,"BEMCO Prospect (Charlotte Mine), Cranberry Lake, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12741,"Mc Kean Mine (Bird Mine), Cranberry Lake, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12778,"North Jersey Stone Co. Quarry, Cranberry Lake, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12706,"Lawrence Farm Explorations, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
13303,"Lockwood, Byram Township, Sussex Co., New Jersey, USA",1,Spinel
29429,"Roseville, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12540,"Gaffney Mine, Roseville, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12866,"Roseville Mine, Roseville, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12904,"Silver Mine, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
26047,"Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12244,"Allis Explorations, Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12344,"Budd Mine (Wright Mine), Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12371,"Cascade Mine (Smith Mine), Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12574,"Haggerty Mine, Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
11905,"Hude Mine (Stanhope Mine), Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12639,"John Smith Exploration, Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
246600,"Lake Hopatcong, Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
246601,"Byram Cove, Lake Hopatcong, Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12707,"Lawson Mine (Lawless Exploration), Byram Cove, Lake Hopatcong, Stanhope, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
34890,"Waterloo, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12176,"Allen Granite & Construction Co. Quarry, Waterloo, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12539,"French's Mine, Waterloo, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
246602,"Whitehall, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
12798,"Panther Hill Granite Co. Quarry, Whitehall, Byram Township, Sussex Co., New Jersey, USA",1,Magnetite
3947,"Franklin Mining District, Sussex Co., New Jersey, USA",8,"Franklinite,Magnetite,Spinel,Hercynite,Gahnite,Hausmannite,Hetaerolite,Jacobsite"
6772,"Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",8,"Franklinite,Magnetite,Spinel,Hercynite,Gahnite,Hausmannite,Hetaerolite,Jacobsite"
9157,"Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9045,"#3 Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9044,"#4 Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
8549,"Balls Hill Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
8856,"Gooseberry Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9047,"Hospital Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9048,"Mud Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9051,"Panic Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9050,"Water-Shaft Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9049,"Wood Mine, Balls Hill Iron Mines, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9029,"Franklin Iron Furnace Foundation Excavation, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Spinel
251986,"Franklin Marble, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",2,"Spinel,Hercynite"
8767,"Fowler Quarry (Nichol Quarry; B. Nicoll Quarry; Nicoll Quarry; Nicol Quarry; Cellate Quarry), Franklin Marble, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Spinel
8855,"Franklin Iron Company Quarry (Pistol Range Quarry; Rifle Range Quarry), Franklin Marble, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Spinel
8829,"Franklin Quarry (Braens Quarry; Moses Bigelow Quarry; Farber Quarry), Franklin Marble, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",2,"Hercynite,Spinel"
8828,"Furnace Quarry, Franklin Marble, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Spinel
8541,"Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",7,"Franklinite,Gahnite,Hausmannite,Hetaerolite,Jacobsite,Magnetite,Spinel"
251925,"Buckwheat Dump Mineral Collecting Site, Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",2,"Franklinite,Magnetite"
6833,"Buckwheat Pit (Southwest Opening; Buckwheat Mine), Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",4,"Franklinite,Gahnite,Magnetite,Spinel"
9052,"Black Hole, Buckwheat Pit (Southwest Opening; Buckwheat Mine), Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
8826,"Hamburg Mine (Hamburg Road Mine), Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Franklinite
250796,"Mill Site Dump, Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",4,"Franklinite,Gahnite,Magnetite,Spinel"
226510,"Parker Shaft (Parker Mine), Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Franklinite
8854,"Taylor Mine, Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",2,"Franklinite,Hausmannite"
265192,"Taylor Road Dumps, Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Franklinite
3960,"Trotter Mine (Lehigh Mine; Trotter Shaft; Trotter Dump), Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",4,"Franklinite,Gahnite,Jacobsite,Magnetite"
8912,"Furnace Mine (Furnace Vein Mine), Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
8910,"Longshore Shaft (Longshore Mine; Longshore Iron Mine), Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
9046,"Losey Mine (Losey Opening; Losey Exploration; Losey Iron Mine), Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
8911,"Pike's Peak Mine (Franklin Iron Mine), Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1,Magnetite
252413,"Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA",6,"Gahnite,Hercynite,Spinel,Magnetite,Franklinite,Hetaerolite"
18565,"Franklin Marble, Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA",3,"Gahnite,Hercynite,Spinel"
8903,"Sterling Hill, Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA",4,"Magnetite,Franklinite,Hetaerolite,Gahnite"
8827,"Noble Pit (Lot #10 - Ogden Divisions; Noble Mine), Sterling Hill, Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA",3,"Franklinite,Hetaerolite,Magnetite"
3961,"Passaic Pit (Marshall Mine; Passaic Mine), Sterling Hill, Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA",4,"Franklinite,Gahnite,Hetaerolite,Magnetite"
3948,"Sterling Mine, Sterling Hill, Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA",3,"Franklinite,Gahnite,Hetaerolite"
294153,"North Ore Body, Sterling Mine, Sterling Hill, Ogdensburg, Franklin Mining District, Sussex Co., New Jersey, USA",1,Franklinite
24476,"Green Township, Sussex Co., New Jersey, USA",1,Magnetite
246604,"Allamuchy Mountain, Green Township, Sussex Co., New Jersey, USA",1,Magnetite
12547,"Glendon Mine (Chapin Mine), Allamuchy Mountain, Green Township, Sussex Co., New Jersey, USA",1,Magnetite
246605,"Pochung Lake (Decker's Pond), Green Township, Sussex Co., New Jersey, USA",1,Magnetite
12374,"Chapin Mine, Pochung Lake (Decker's Pond), Green Township, Sussex Co., New Jersey, USA",1,Magnetite
24294,"Hamburg, Sussex Co., New Jersey, USA",1,Magnetite
12844,"Eastern Concrete Materials Inc. Quarry (Raia Quarry; Cofrancisco Quarry; Hamburg Quarry), Hamburg, Sussex Co., New Jersey, USA",1,Magnetite
23810,"Hardyston Township, Sussex Co., New Jersey, USA",2,"Spinel,Magnetite"
12200,"Rudeville, Hardyston Township, Sussex Co., New Jersey, USA",1,Spinel
13031,"Windsor Quarry (Winsor Quarry), Rudeville, Hardyston Township, Sussex Co., New Jersey, USA",1,Spinel
29256,"Stockholm, Hardyston Township, Sussex Co., New Jersey, USA",1,Magnetite
12592,"Henderson Farm Explorations, Stockholm, Hardyston Township, Sussex Co., New Jersey, USA",1,Magnetite
12942,"Stockholm Mine, Stockholm, Hardyston Township, Sussex Co., New Jersey, USA",1,Magnetite
12977,"Tracy And Crane Farm Explorations, Stockholm, Hardyston Township, Sussex Co., New Jersey, USA",1,Magnetite
13045,"Woods Mine, Stockholm, Hardyston Township, Sussex Co., New Jersey, USA",1,Magnetite
12214,"Newton, Sussex Co., New Jersey, USA",1,Spinel
22905,"Sparta Township, Sussex Co., New Jersey, USA",2,"Magnetite,Spinel"
12275,"Amos Sharp's Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12322,"Bird's Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12467,"Davenport Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12476,"De Camp Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12505,"Edison Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
295901,"Franklin Marble, Sparta Township, Sussex Co., New Jersey, USA",2,"Magnetite,Spinel"
5405,"Lime Crest Quarry (Lime Crest-Southdown Quarry; Limecrest Quarry), Franklin Marble, Sparta Township, Sussex Co., New Jersey, USA",2,"Magnetite,Spinel"
12549,"Goble Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
246619,"Hopewell, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
13046,"Wood's Mine (Hopewell Forge Explorations), Hopewell, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12652,"Kinney's Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12800,"Pardee Mine (Pardee-Ogden Mine), Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12858,"Roberts Mine, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
29430,"Sparta, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12346,"Bunker Exploration, Sparta, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12893,"Sherman Farms Exploration, Sparta, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12900,"Sickles Mine, Sparta, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12988,"Vulcan Mine (Vulcan Head Mine), Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
26046,"Woodport, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
12898,"Shongum Mine, Woodport, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
13048,"Woodport Mine, Woodport, Sparta Township, Sussex Co., New Jersey, USA",1,Magnetite
23821,"Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12320,"Bird Mine, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12363,"Canistear Mine, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12480,"De Kay Farm Explorations, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12619,"Hunt Tract Explorations, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12708,"Layton Mine, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12195,"McAfee, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12194,"Pochuck Mountain, McAfee, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12445,"Copperas Mine (Green's Mine), Pochuck Mountain, McAfee, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
13027,"Williams Mine, McAfee, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12953,"Sullivan Mine (Sulvan Mine), Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
3962,"Vernon, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12887,"Segur And Wright Exploration (Rutherford Tract Exploration), Vernon, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
21837,"Wawayanda Mountain, Vernon, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12556,"Green Mines, Wawayanda Mountain, Vernon, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
12801,"Parker Mine, Wawayanda Mountain, Vernon, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
13000,"Wawayanda Mine, Wawayanda Mountain, Vernon, Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
13006,"Welling Mine (Ten Eyck's Exploration), Vernon Township, Sussex Co., New Jersey, USA",1,Magnetite
22710,"Wantage Township, Sussex Co., New Jersey, USA",1,Magnetite
246607,"Libertyville, Wantage Township, Sussex Co., New Jersey, USA",1,Magnetite
12308,"Beemerville Main Nepheline-syenite Mass, Libertyville, Wantage Township, Sussex Co., New Jersey, USA",1,Magnetite
14405,"Warren Co., New Jersey, USA",1,Magnetite
12229,"Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
279773,"Allamuchy, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12337,"Brookfield Mine, Allamuchy, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12716,"Livsey Mine (Hibler Mine), Allamuchy, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
277157,"Allamuchy Mtn, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12518,"Eureka Mine, Allamuchy Mtn, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12999,"Waterloo Mine (Brookfield Mine), Allamuchy Mtn, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
281414,"Hackettstown, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12521,"Excelsior Mine, Hackettstown, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
29246,"Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12288,"Axford Farm Explorations, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12298,"Barkman Explorations, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12342,"Bryant Mine, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12535,"Frace Farm Explorations, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12575,"Haggerty's Diggings, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12576,"Haggerty's Farm Explorations, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12578,"Hamilton Explorations, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12729,"Maring Farm Explorations, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
12840,"Pyle Farm Explorations, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
13033,"Wintermuth's Mine, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
13058,"Young Farm Exploration, Warrenville, Allamuchy Township, Warren Co., New Jersey, USA",1,Magnetite
18566,"Franklin Township, Warren Co., New Jersey, USA",1,Magnetite
18567,"Pohatcong Mtn, Franklin Township, Warren Co., New Jersey, USA",1,Magnetite
12472,"Dean Lot Exploration, Pohatcong Mtn, Franklin Township, Warren Co., New Jersey, USA",1,Magnetite
12918,"Smith's Openings, Pohatcong Mtn, Franklin Township, Warren Co., New Jersey, USA",1,Magnetite
24426,"Greenwich Township, Warren Co., New Jersey, USA",1,Magnetite
282079,"Stewartsville, Greenwich Township, Warren Co., New Jersey, USA",1,Magnetite
12398,"Cline Mine, Stewartsville, Greenwich Township, Warren Co., New Jersey, USA",1,Magnetite
17409,"Harmony Township, Warren Co., New Jersey, USA",1,Magnetite
12583,"Harmony Iron Mine, Harmony Township, Warren Co., New Jersey, USA",1,Magnetite
277718,"Stewartsville, Harmony Township, Warren Co., New Jersey, USA",1,Magnetite
13018,"Willever & Godfrey Mine (Carter Mine), Stewartsville, Harmony Township, Warren Co., New Jersey, USA",1,Magnetite
23817,"Hope Township, Warren Co., New Jersey, USA",1,Magnetite
12609,"Hoit Farm Explorations, Hope Township, Warren Co., New Jersey, USA",1,Magnetite
28262,"Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12446,"Corliss Explorations, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
278917,"Danville, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12882,"Scranton's Lease Exploration, Danville, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
29289,"Hackettstown, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12471,"Day Mine, Hackettstown, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
278640,"Pohatcong Mtn, Hackettstown, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12886,"Searle Mine, Pohatcong Mtn, Hackettstown, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
29276,"Petersburg, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
276089,"Cat Swamp Mtn, Petersburg, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12876,"Schaeffer Explorations (Shafer Explorations), Cat Swamp Mtn, Petersburg, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
277335,"Pequest Meadows, Petersburg, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12557,"Green Farm Exploration, Pequest Meadows, Petersburg, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12836,"Potter Farm Exploration, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
279771,"Vienna, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12297,"Barker Mine (Bulgin Mine), Vienna, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
29284,"Warrenville, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
276595,"Cat Swamp Mountain, Warrenville, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12461,"Cummins Mine (Cummings Mine), Cat Swamp Mountain, Warrenville, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
29285,"Cat Swamp Mtn, Warrenville, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
12289,"Ayers Mine, Cat Swamp Mtn, Warrenville, Independence Township, Warren Co., New Jersey, USA",1,Magnetite
106933,"Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
280757,"Frelinghuysen Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12197,"Shiloh, Frelinghuysen Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
29273,"Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12440,"Cook Farm Mine, Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12473,"Deats Mine (Dietz Mine), Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12604,"Hoagland Mine (Hendershot Farm Mine), Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12623,"Inshow Exploration, Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12653,"Kispaugh Mine, Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12917,"Smith's Mine, Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12939,"Stiff Farm Exploration, Hope Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
31546,"Independence Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12242,"Albertson Mine, Independence Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12469,"Davis Mine, Independence Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12541,"Garrison Farm Explorations, Independence Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12615,"Howell Mine (Howell Farm Mine), Independence Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12891,"Shaw Mine, Independence Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
12940,"Stinson Mine, Independence Township, Jenny Jump Mountain, Warren Co., New Jersey, USA",1,Magnetite
23838,"Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
29258,"Karrsville, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12641,"Johnson's Explorations, Karrsville, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12936,"Stephenson Mine, Karrsville, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
279073,"Karrville, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12456,"Creager Mine (Confucius Mine), Karrville, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
29277,"Mt Bethel, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12510,"Egbert Church Mine (Egbert Mine; Smith Mine), Mt Bethel, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12979,"Tunnison's Mine, Mt Bethel, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
27914,"Port Murray, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12293,"Bald Pate Mine, Port Murray, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12753,"Mitchell Mine, Port Murray, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12169,"Port Murray Feldspar Deposit, Port Murray, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12888,"Shafer Mine (Welch Mine), Port Murray, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12237,"Rockport, Mansfield Township, Warren Co., New Jersey, USA",1,Magnetite
12797,"Oxford, Warren Co., New Jersey, USA",1,Magnetite
12555,"Grasshopper Mine, Oxford, Warren Co., New Jersey, USA",1,Magnetite
281186,"Oxford Church, Oxford, Warren Co., New Jersey, USA",1,Magnetite
12897,"Shoemaker Farm Exploration, Oxford Church, Oxford, Warren Co., New Jersey, USA",1,Magnetite
29254,"Oxford Furnace, Oxford, Warren Co., New Jersey, USA",1,Magnetite
12742,"Mc Kinley Mine (Slope No. 3), Oxford Furnace, Oxford, Warren Co., New Jersey, USA",1,Magnetite
12796,"Osmun Mine (Osmun-Robeson Mine; Ahles Mine), Oxford Furnace, Oxford, Warren Co., New Jersey, USA",1,Magnetite
12839,"Prospect No. 4, Oxford Furnace, Oxford, Warren Co., New Jersey, USA",1,Magnetite
12930,"Staley Mine (Straley Mine), Oxford Furnace, Oxford, Warren Co., New Jersey, USA",1,Magnetite
12996,"Washington Mine, Oxford Furnace, Oxford, Warren Co., New Jersey, USA",1,Magnetite
13002,"Welch Mine, Oxford Furnace, Oxford, Warren Co., New Jersey, USA",1,Magnetite
12224,"Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12335,"Brewer Mine, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
284395,"Hazen, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12644,"Kaiser Mine, Hazen, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12596,"Henry Tunnel, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
28622,"Oxford, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
280558,"Oxford Church, Oxford, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12301,"Barton Mines, Oxford Church, Oxford, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
29279,"Oxford Furnace, Oxford, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12584,"Harrison Mine, Oxford Furnace, Oxford, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12764,"New Mine, Oxford Furnace, Oxford, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
281634,"Oxford Church, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12317,"Belvidere Mines, Oxford Church, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
14404,"Oxford Furnace, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
12273,"Ahles Mine (Osmun-Robeson Mine; Pequest), Oxford Furnace, Oxford Township, Warren Co., New Jersey, USA",1,Magnetite
