mineral_id	mineral_name	mineral_display_name	rruff_chemistry	ima_chemistry	chemistry_elements
1380	Kupletskite-(Cs)	Kupletskite-(Cs)	Cs^1+^_2_NaMn^2+^_7_Ti^4+^_2_(Si_4_O_12_)_2_O_2_(OH)_4_F	Cs_2_NaMn^2+^_7_Ti_2_(Si_4_O_12_)_2_O_2_(OH)_4_F	"Cs Na Mn Ti Si O H F"
1381	Cesplumtantite	Cesplumtantite	Cs_2_Pb_3_Ta_8_O_24_	Cs_2_Pb_3_Ta_8_O_24_	"Cs Pb Ta O"
1382	Hydroxykenomicrolite	Hydroxykenomicrolite	([box],Na,Sb^3+^)_2_Ta^5+^_2_O_6_(OH)	([box],Na,Sb^3+^)_2_Ta_2_O_6_(OH)	"Na Sb Ta O H"
1383	Cetineite	Cetineite	NaK_5_Sb_14_S_6_O_18_·6H_2_O	NaK_5_Sb_14_S_6_O_18_(H_2_O)_6_	"Na K Sb S O H"
1384	Chabazite-Ca	Chabazite-Ca	Ca_2_Al_4_Si_8_O_24_·13H_2_O	Ca_2_[Al_4_Si_8_O_24_]·13H_2_O	"Ca Al Si O H"
1385	Chabazite-K	Chabazite-K	(K_2_NaCa_0.5_)Al_4_Si_8_O_24_·11H_2_O	(K_2_NaCa_0.5_)[Al_4_Si_8_O_24_]·11H_2_O	"K Na Ca Al Si O H"
1386	Chabazite-Na	Chabazite-Na	(Na_3_K)Al_4_Si_8_O_24_·11H_2_O	(Na_3_K)[Al_4_Si_8_O_24_]·11H_2_O	"Na K Al Si O H"
1387	Chabazite-Sr	Chabazite-Sr	(Sr,Ca)_2_Al_4_Si_8_O_24_·11H_2_O	(Sr,Ca)_2_[Al_4_Si_8_O_24_]·11H_2_O	"Sr Ca Al Si O H"
1388	Chabourneite	Chabournéite	Tl^1+^_4_Pb^2+^_2_(Sb^3+^,As^3+^)_20_S^2-^_34_	Tl_4_Pb_2_(Sb,As)_20_S_34_	"Tl Pb Sb As S"
1389	Chadwickite	Chadwickite	U^6+^O_2_HAs^3+^O_3_	(UO_2_)(HAsO_3_)	"U O H As"
1390	Chaidamuite	Chaidamuite	Zn^2+^Fe^3+^(S^6+^O_4_)_2_(OH)·4H_2_O	ZnFe^3+^(SO_4_)_2_(OH)·4H_2_O	"Zn Fe S O H"
1391	Chalcanthite	Chalcanthite	Cu^2+^S^6+^O_4_·5H_2_O	Cu(SO_4_)·5H_2_O	"Cu S O H"
1392	Chalcoalumite	Chalcoalumite	Cu^2+^Al_4_S^6+^O_4_(OH)_12_·3H_2_O	CuAl_4_(SO_4_)(OH)_12_·3H_2_O	"Cu Al S O H"
1393	Chalcocite	Chalcocite	Cu^1+^_2_S^2-^	Cu_2_S	"Cu S"
1394	Chalcocyanite	Chalcocyanite	Cu^2+^S^6+^O_4_	Cu(SO_4_)	"Cu S O"
1395	Chalcomenite	Chalcomenite	Cu^2+^Se^4+^O_3_·2H_2_O	Cu(Se^4+^O_3_)·2H_2_O	"Cu Se O H"
1396	Chalconatronite	Chalconatronite	Na_2_Cu^2+^(CO_3_)_2_·3H_2_O	Na_2_Cu(CO_3_)_2_·3H_2_O	"Na Cu C O H"
1397	Chalcophanite	Chalcophanite	Zn^2+^Mn^4+^_3_O_7_·3H_2_O	ZnMn^4+^_3_O_7_·3H_2_O	"Zn Mn O H"
1398	Chalcophyllite	Chalcophyllite	Cu^2+^_18_Al_2_(As^5+^O_4_)_4_(S^6+^O_4_)_3_(OH)_24_·36H_2_O	Cu_18_Al_2_(AsO_4_)_4_(SO_4_)_3_(OH)_24_·36H_2_O	"Cu Al As O S H"
1399	Chalcopyrite	Chalcopyrite	Cu^1+^Fe^3+^S^2-^_2_	CuFeS_2_	"Cu Fe S"
1400	Chalcosiderite	Chalcosiderite	Cu^2+^Fe^3+^_6_(PO_4_)_4_(OH)_8_·4H_2_O	CuFe^3+^_6_(PO_4_)_4_(OH)_8_·4H_2_O	"Cu Fe P O H"
1401	Chalcostibite	Chalcostibite	Cu^1+^Sb^3+^S^2-^_2_	CuSbS_2_	"Cu Sb S"
1402	Chalcothallite	Chalcothallite	(Cu,Fe,Ag)_6.3_(Tl,K)_2_SbS_4_	(Cu,Fe,Ag)_6.3_(Tl,K)_2_SbS_4_	"Cu Fe Ag Tl K Sb S"
1403	Chambersite	Chambersite	Mn^2+^_3_B_7_O_13_Cl	Mn_3_B_7_O_13_Cl	"Mn B O Cl"
1404	Chameanite	Chaméanite	(Cu,Fe)_4_As(Se,S)_4_	(Cu,Fe)_4_As(Se,S)_4_	"Cu Fe As Se S"
1405	Chamosite	Chamosite	Fe^2+^_5_Al(AlSi_3_)O_10_(OH)_8_	(Fe^2+^,Mg,Al,Fe^3+^)_6_(Si,Al)_4_O_10_(OH,O)_8_	"Fe Mg Al Si O H"
1406	Changbaiite	Changbaiite	Pb^2+^Nb^5+^_2_O_6_	PbNb_2_O_6_	"Pb Nb O"
1407	Changchengite	Changchengite	IrBiS	IrBiS	"Ir Bi S"
1408	Changoite	Changoite	Na_2_Zn^2+^(S^6+^O_4_)_2_·4H_2_O	Na_2_Zn(SO_4_)_2_·4H_2_O	"Na Zn S O H"
1409	Chantalite	Chantalite	CaAl_2_SiO_4_(OH)_4_	CaAl_2_(SiO_4_)(OH)_4_	"Ca Al Si O H"
1410	Chaoite	Chaoite	C	C	C
1411	Chapmanite	Chapmanite	Fe^3+^_2_Sb^3+^(SiO_4_)_2_(OH)	Fe^3+^_2_Sb^3+^(SiO_4_)_2_(OH)	"Fe Sb Si O H"
1412	Charlesite	Charlesite	Ca_6_Al_2_(SO_4_)_2_B(OH)_4_(OH,O)_12_·26H_2_O	Ca_6_Al_2_(SO_4_)_2_B(OH)_4_(OH,O)_12_·26H_2_O	"Ca Al S O B H"
1413	Charmarite	Charmarite	Mn^2+^_4_Al_2_(OH)_12_CO_3_·3H_2_O	Mn_4_Al_2_(OH)_12_(CO_3_)·3H_2_O	"Mn Al O H C"
1415	Charoite	Charoite	(K,Sr,Ba,Mn^2+^)_15-16_(Ca,Na)_32_Si_70_(O,OH)_180_(OH,F)_4_·nH_2_O	(K,Sr,Ba,Mn)_15-16_(Ca,Na)_32_[Si_70_(O,OH)_180_](OH,F)_4_·nH_2_O	"K Sr Ba Mn Ca Na Si O H F"
1416	Chatkalite	Chatkalite	Cu^1+^_6_Fe^2+^Sn^4+^_2_S^2-^_8_	Cu_6_FeSn_2_S_8_	"Cu Fe Sn S"
1417	Chayesite	Chayesite	KMg_2_(Mg_2_Fe^3+^Si_12_)O_30_	K(Mg,Fe^2+^)_4_Fe^3+^[Si_12_O_30_]	"K Mg Fe Si O"
1418	Chekhovichite	Chekhovichite	Bi^3+^_2_Te^4+^_4_O_11_	Bi^3+^_2_Te^4+^_4_O_11_	"Bi Te O"
1419	Chenevixite	Chenevixite	Cu^2+^(Fe^3+^,Al)(As^5+^O_4_)(OH)_2_	Cu(Fe^3+^,Al)(AsO_4_)(OH)_2_	"Cu Fe Al As O H"
1420	Chengdeite	Chengdeite	Ir_3_Fe	Ir_3_Fe	"Ir Fe"
1421	Chenite	Chenite	Cu^2+^Pb^2+^_4_(S^6+^O_4_)_2_(OH)_6_	CuPb_4_(SO_4_)_2_(OH)_6_	"Cu Pb S O H"
1422	Cheralite	Cheralite	CaTh^4+^(PO_4_)_2_	CaTh(PO_4_)_2_	"Ca Th P O"
1423	Cheremnykhite	Cheremnykhite	Pb^2+^_3_Zn^2+^_3_Te^6+^O_6_(V^5+^O_4_)_2_	Pb_3_Zn_3_(TeO_6_)(VO_4_)_2_	"Pb Zn Te O V"
1424	Cherepanovite	Cherepanovite	RhAs	RhAs	"Rh As"
1425	Chernikovite	Chernikovite	(H_3_O)(UO_2_)(PO_4_)·3H_2_O	(H_3_O)(UO_2_)(PO_4_)·3H_2_O	"H O U P"
1426	Chernovite-(Y)	Chernovite-(Y)	YAs^5+^O_4_	Y(AsO_4_)	"Y As O"
1427	Chernykhite	Chernykhite	BaV^3+^_2_(Si_2_Al_2_)O_10_(OH)_2_	BaV_2_(Si_2_Al_2_)O_10_(OH)_2_	"Ba V Si Al O H"
1428	Chervetite	Chervetite	Pb_2_V^5+^_2_O_7_	Pb_2_V^5+^_2_O_7_	"Pb V O"
1429	Chessexite	Chessexite	Na_4_Ca_2_Mg_3_Al_8_(SiO_4_)_2_(SO_4_)_10_(OH)_10_·40H_2_O	Na_4_Ca_2_Mg_3_Al_8_(SiO_4_)_2_(SO_4_)_10_(OH)_10_·40H_2_O	"Na Ca Mg Al Si O S H"
1430	Chesterite	Chesterite	Mg_17_Si_20_O_54_(OH)_6_	Mg_17_Si_20_O_54_(OH)_6_	"Mg Si O H"
1431	Chestermanite	Chestermanite	Mg_2_(Fe^3+^,Mg,Al,Sb^5+^)O_2_BO_3_	Mg_2_(Fe^3+^,Mg,Al,Sb^5+^)O_2_(BO_3_)	"Mg Fe Al Sb O B"
1432	Chevkinite-(Ce)	Chevkinite-(Ce)	Ce^3+^_4_(Ti^4+^,Fe^2+^,Fe^3+^)_5_O_8_(Si_2_O_7_)_2_	Ce_4_(Ti,Fe^2+^,Fe^3+^)_5_O_8_(Si_2_O_7_)_2_	"Ce Ti Fe O Si"
1433	Chiavennite	Chiavennite	CaMn^2+^(BeOH)_2_Si_5_O_13_·2H_2_O	CaMn^2+^(BeOH)_2_Si_5_O_13_·2H_2_O	"Ca Mn Be O H Si"
1434	Childrenite	Childrenite	Fe^2+^AlPO_4_(OH)_2_·H_2_O	Fe^2+^Al(PO_4_)(OH)_2_·H_2_O	"Fe Al P O H"
1435	Chiluite	Chiluite	Bi^3+^_3_Te^6+^Mo^6+^O_10.5_	Bi_3_Te^6+^Mo^6+^O_10.5_	"Bi Te Mo O"
1436	Chiolite	Chiolite	Na_5_Al_3_F_14_	Na_5_Al_3_F_14_	"Na Al F"
1437	Chkalovite	Chkalovite	Na_2_BeSi_2_O_6_	Na_2_BeSi_2_O_6_	"Na Be Si O"
1438	Chladniite	Chladniite	Na_2_CaMg_7_(PO_4_)_6_	Na_2_CaMg_7_(PO_4_)_6_	"Na Ca Mg P O"
1439	Chloraluminite	Chloraluminite	AlCl_3_·6H_2_O	AlCl_3_·6H_2_O	"Al Cl H O"
1440	Chlorapatite	Chlorapatite	Ca_5_(PO_4_)_3_Cl	Ca_5_(PO_4_)_3_Cl	"Ca P O Cl"
1441	Chlorargyrite	Chlorargyrite	AgCl	AgCl	"Ag Cl"
1442	Chlorartinite	Chlorartinite	Mg_2_CO_3_Cl(OH)·2.5H_2_O	Mg_2_(CO_3_)Cl(OH)·2.5H_2_O	"Mg C O Cl H"
1443	Chlorbartonite	Chlorbartonite	K_6_Fe_24_S_26_Cl	K_6_Fe_24_S_26_Cl	"K Fe S Cl"
1445	Chloritoid	Chloritoid	Fe^2+^Al_2_OSiO_4_(OH)_2_	Fe^2+^Al_2_O(SiO_4_)(OH)_2_	"Fe Al O Si H"
1446	Chlormagaluminite	Chlormagaluminite	Mg_4_Al_2_(OH)_12_Cl_2_(H_2_O)_2	Mg_4_Al_2_(OH)_12_Cl_2_(H_2_O)_2_	"Mg Al O H Cl"
1447	Chlormanganokalite	Chlormanganokalite	K_4_Mn^2+^Cl_6_	K_4_MnCl_6_	"K Mn Cl"
1448	Chlorocalcite	Chlorocalcite	KCaCl_3_	KCaCl_3_	"K Ca Cl"
1449	Chloromenite	Chloromenite	Cu^2+^_9_O_2_(Se^4+^O_3_)_4_Cl_6_	Cu_9_O_2_(Se^4+^O_3_)_4_Cl_6_	"Cu O Se Cl"
1450	Chlorophoenicite	Chlorophoenicite	(Mn^2+^,Mg,Zn^2+^)_3_Zn^2+^_2_As^5+^O_4_(OH,O)_6_	(Mn,Mg,Zn)_3_Zn_2_(AsO_4_)(OH,O)_6_	"Mn Mg Zn As O H"
1451	Chlorothionite	Chlorothionite	K_2_Cu^2+^S^6+^O_4_Cl_2_	K_2_Cu(SO_4_)Cl_2_	"K Cu S O Cl"
1452	Chloroxiphite	Chloroxiphite	Pb^2+^_3_Cu^2+^O_2_Cl_2_(OH)_2_	Pb_3_CuO_2_Cl_2_(OH)_2_	"Pb Cu O Cl H"
1453	Choloalite	Choloalite	(Pb^2+^,Ca)_3_(Cu^2+^,Sb^5+^)_3_Te^4+^_6_O_18_Cl^1-^	(Pb,Ca)_3_(Cu,Sb)_3_Te_6_O_18_Cl	"Pb Ca Cu Sb Te O Cl"
1454	Chondrodite	Chondrodite	Mg_5_(SiO_4_)_2_F_2_	Mg_5_(SiO_4_)_2_F_2_	"Mg Si O F"
1455	Chrisstanleyite	Chrisstanleyite	Ag_2_Pd_3_Se_4_	Ag_2_Pd_3_Se_4_	"Ag Pd Se"
1456	Christelite	Christelite	Zn^2+^_3_Cu^2+^_2_(S^6+^_4_)_2_(OH)_6_·4H_2_O	Zn_3_Cu_2_(SO_4_)_2_(OH)_6_·4H_2_O	"Zn Cu S O H"
1457	Christite	Christite	TlHgAsS_3_	TlHgAsS_3_	"Tl Hg As S"
1458	Chromatite	Chromatite	CaCr^6+^O_4_	CaCr^6+^O_4_	"Ca Cr O"
1459	Chrombismite	Chrombismite	Bi^3+^_16_Cr^6+^O_27_	Bi_16_CrO_27_	"Bi Cr O"
1460	Chromceladonite	Chromceladonite	KMgCr^3+^Si_4_O_10_(OH)_2_	KMgCr(Si_4_O_10_)(OH)_2_	"K Mg Cr Si O H"
1461	Chromium-dravite	Chromium-dravite	NaMg_3_Cr^3+^_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_OH	NaMg_3_Cr_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_(OH)	"Na Mg Cr Si O B H"
1462	Chromferide	Chromferide	Fe_1.5_Cr_0.2_	Fe_1.5_Cr_0.2_	"Fe Cr"
1463	Chromite	Chromite	Fe^2+^Cr^3+^_2_O_4_	Fe^2+^Cr_2_O_4_	"Fe Cr O"
1464	Chromium	Chromium	Cr	Cr	Cr
1465	Chromphyllite	Chromphyllite	KCr^3+^_2_(Si_3_Al)O_10_(OH)_2_	KCr_2_(AlSi_3_O_10_)(OH)_2_	"K Cr Si Al O H"
1466	Chrysoberyl	Chrysoberyl	BeAl_2_O_4_	BeAl_2_O_4_	"Be Al O"
1467	Chrysocolla	Chrysocolla	(Cu^2+^_2-x_Al_x_)H_2-x_Si_2_O_5_(OH)_4_·nH_2_O	(Cu_2-x_Al_x_)H_2-x_Si_2_O_5_(OH)_4_·nH_2_O	"Cu Al H Si O"
1468	Chrysotile	Chrysotile	Mg_3_Si_2_O_5_(OH)_4_	Mg_3_Si_2_O_5_(OH)_4_	"Mg Si O H"
1469	Chudobaite	Chudobaite	Mg_5_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·10H_2_O	Mg_5_(AsO_4_)_2_(AsO_3_OH)_2_·10H_2_O	"Mg As O H"
1470	Chukhrovite-(Ce)	Chukhrovite-(Ce)	Ca_3_CeAl_2_(SO_4_)F_13_·10H_2_O	Ca_3_CeAl_2_(SO_4_)F_13_·12H_2_O	"Ca Ce Al S O F H"
1471	Chukhrovite-(Y)	Chukhrovite-(Y)	Ca_3_YAl_2_(SO_4_)F_13_·10H_2_O	Ca_3_YAl_2_(SO_4_)F_13_·12H_2_O	"Ca Y Al S O F H"
1473	Churchite-(Y)	Churchite-(Y)	YPO_4_·2H_2_O	Y(PO_4_)·2H_2_O	"Y P O H"
1474	Chursinite	Chursinite	Hg^1+^Hg^2+^(As^5+^O_4_)	Hg^1+^Hg^2+^(AsO_4_)	"Hg As O"
1475	Chvaleticeite	Chvaleticeite	Mn^2+^S^6+^O_4_·6H_2_O	Mn(SO_4_)·6H_2_O	"Mn S O H"
1476	Chvilevaite	Chvilevaite	Na(Cu,Fe,Zn)_2_S_2_	Na(Cu,Fe,Zn)_2_S_2_	"Na Cu Fe Zn S"
1477	Cianciulliite	Cianciulliite	Mg_2_Mn^2+^Zn^2+^_2_(OH)_10_·2-4H_2_O	Mg_2_Mn^2+^Zn_2_(OH)_10_·2-4H_2_O	"Mg Mn Zn O H"
1478	Cinnabar	Cinnabar	HgS	HgS	"Hg S"
1479	Ciprianiite	Ciprianiite	Ca_4_(Th^4+^Ca)Al(Be_0.5_[box]_1.5_)[B_4_Si_4_O_22_](OH)_2_	Ca_4_(ThCa)Al(Be_0.5_[box]_1.5_)_Σ2_[B_4_Si_4_O_22_](OH)_2_	"Ca Th Al Be B Si O H"
1480	Clairite	Clairite	(N^3-^H_4_)_2_Fe^3+^_3_(S^6+^O_4_)_4_(OH)_3_·3H_2_O	(NH_4_)_2_Fe^3+^_3_(SO_4_)_4_(OH)_3_·3H_2_O	"N H Fe S O"
1481	Claraite	Claraite	(Cu^2+^,Zn^2+^)_15_(CO_3_)_4_(As^5+^O_4_)_2_(S^6+^O_4_)(OH)_14_·7H_2_O	(Cu,Zn)_15_(CO_3_)_4_(AsO_4_)_2_(SO_4_)(OH)_14_·7H_2_O	"Cu Zn C O As S H"
1482	Claringbullite	Claringbullite	Cu^2+^_4_FCl(OH)_6_	Cu^2+^_4_FCl(OH)_6_	"Cu F Cl O H"
1483	Clarkeite	Clarkeite	Na(UO_2_)O(OH)·nH_2_O	Na(UO_2_)O(OH)·nH_2_O	"Na U O H"
1484	Claudetite	Claudetite	As^3+^_2_O_3_	As_2_O_3_	"As O"
1485	Clausthalite	Clausthalite	Pb^2+^Se^2-^	PbSe	"Pb Se"
1486	Clearcreekite	Clearcreekite	Hg^1+^_3_(CO_3_)(OH)·2H_2_O	Hg^1+^_3_(CO_3_)(OH)·2H_2_O	"Hg C O H"
1487	Clerite	Clerite	Mn^2+^Sb^3+^_2_S^2-^_4_	MnSb_2_S_4_	"Mn Sb S"
1488	Cliffordite	Cliffordite	U^6+^Te^4+^_3_O_9_	UTe^4+^_3_O_9_	"U Te O"
1489	Clinoatacamite	Clinoatacamite	Cu^2+^_2_Cl(OH)_3_	Cu_2_Cl(OH)_3_	"Cu Cl O H"
1491	Clinobehoite	Clinobehoite	Be(OH)_2_	Be(OH)_2_	"Be O H"
1492	Clinobisvanite	Clinobisvanite	Bi^3+^V^5+^O_4_	Bi(VO_4_)	"Bi V O"
1493	Clinocervantite	Clinocervantite	Sb^3+^Sb^5+^O_4_	Sb^3+^Sb^5+^O_4_	"Sb O"
1495	Clinochlore	Clinochlore	Mg_5_Al(AlSi_3_O_10_)(OH)_8_	Mg_5_Al(AlSi_3_O_10_)(OH)_8_	"Mg Al Si O H"
1497	Clinoclase	Clinoclase	Cu^2+^_3_As^5+^O_4_(OH)_3_	Cu_3_(AsO_4_)(OH)_3_	"Cu As O H"
1498	Clinoenstatite	Clinoenstatite	MgSiO_3_	Mg_2_Si_2_O_6_	"Mg Si O"
1499	Clinoferrosilite	Clinoferrosilite	Fe^2+^SiO_3_	Fe^2+^_2_Si_2_O_6_	"Fe Si O"
1500	Clinohedrite	Clinohedrite	CaZn^2+^SiO_4_·H_2_O	CaZn(SiO_4_)·H_2_O	"Ca Zn Si O H"
1502	Clinohumite	Clinohumite	Mg_9_(SiO_4_)_4_F_2_	Mg_9_(SiO_4_)_4_F_2_	"Mg Si O F"
1503	Clinojimthompsonite	Clinojimthompsonite	Mg_5_Si_6_O_16_(OH)_2_	Mg_5_Si_6_O_16_(OH)_2_	"Mg Si O H"
1504	Clinokurchatovite	Clinokurchatovite	CaMgB_2_O_5_	CaMgB_2_O_5_	"Ca Mg B O"
1506	Clinophosinaite	Clinophosinaite	Na_3_Ca(SiO_3_)(PO_4_)	Na_3_Ca(SiO_3_)(PO_4_)	"Na Ca Si O P"
1507	Clinoptilolite-Ca	Clinoptilolite-Ca	Ca_3_(Si_30_Al_6_)O_72_·20H_2_O	Ca_3_(Si_30_Al_6_)O_72_·20H_2_O	"Ca Si Al O H"
1508	Clinoptilolite-K	Clinoptilolite-K	K_6_(Si_30_Al_6_)O_72_·20H_2_O	K_6_(Si_30_Al_6_)O_72_·20H_2_O	"K Si Al O H"
1509	Clinoptilolite-Na	Clinoptilolite-Na	Na_6_(Si_30_Al_6_)O_72_·20H_2_O	Na_6_(Si_30_Al_6_)O_72_·20H_2_O	"Na Si Al O H"
1510	Clinosafflorite	Clinosafflorite	Co^2+^As_2_	CoAs_2_	"Co As"
1511	Clinotobermorite	Clinotobermorite	Ca_5_Si_6_O_17_·5H_2_O	Ca_4_Si_6_O_17_(H_2_O)_2_·(Ca·3H_2_O)	"Ca Si O H"
1513	Clinozoisite	Clinozoisite	Ca_2_Al_3_(Si_2_O_7_)(SiO_4_)O(OH)	Ca_2_Al_3_[Si_2_O_7_][SiO_4_]O(OH)	"Ca Al Si O H"
1514	Clintonite	Clintonite	CaAlMg_2_(SiAl_3_)O_10_(OH)_2_	CaAlMg_2_(SiAl_3_O_10_)(OH)_2_	"Ca Al Mg Si O H"
1515	Coalingite	Coalingite	Mg_10_Fe^3+^_2_CO_3_(OH)_24_·2H_2_O	Mg_10_Fe^3+^_2_(CO_3_)(OH)_24_·2H_2_O	"Mg Fe C O H"
1517	Cobaltarthurite	Cobaltarthurite	Co^2+^Fe^3+^_2_(As^5+^O_4_)_2_(OH)_2_·4H_2_O	CoFe^3+^_2_(AsO_4_)_2_(OH)_2_·4H_2_O	"Co Fe As O H"
1518	Cobaltaustinite	Cobaltaustinite	CaCo^2+^As^5+^O_4_(OH)	CaCo(AsO_4_)(OH)	"Ca Co As O H"
1519	Cobaltite	Cobaltite	Co^3+^(AsS)^3-^	CoAsS	"Co As S"
1520	Cobaltkieserite	Cobaltkieserite	Co^2+^S^6+^O_4_·H_2_O	Co(SO_4_)·H_2_O	"Co S O H"
1521	Cobaltkoritnigite	Cobaltkoritnigite	Co^2+^(As^5+^O_3_OH)·H_2_O	Co(AsO_3_OH)·H_2_O	"Co As O H"
1522	Cobaltlotharmeyerite	Cobaltlotharmeyerite	CaCo^2+^_2_(As^5+^O_4_)_2_·2H_2_O	CaCo_2_(AsO_4_)_2_·2H_2_O	"Ca Co As O H"
1523	Cobaltneustadtelite	Cobaltneustädtelite	Bi^3+^_2_Fe^3+^(Co^2+^,Fe^3+^)(As^5+^O_4_)_2_(O,OH)_4_	Bi_2_Fe^3+^(Co,Fe^3+^)(AsO_4_)_2_(O,OH)_4_	"Bi Fe Co As O H"
1524	Cobaltomenite	Cobaltomenite	Co^2+^Se^4+^O_3_·2H_2_O	Co(Se^4+^O_3_)·2H_2_O	"Co Se O H"
1525	Cobaltpentlandite	Cobaltpentlandite	Co_9_S_8_	Co_9_S_8_	"Co S"
1526	Cobalttsumcorite	Cobalttsumcorite	Pb^2+^Co^2+^_2_(As^5+^O_4_)_2_·2H_2_O	PbCo_2_(AsO_4_)_2_·2H_2_O	"Pb Co As O H"
1527	Cochromite	Cochromite	Co^2+^Cr^3+^_2_O_4_	CoCr_2_O_4_	"Co Cr O"
1528	Coconinoite	Coconinoite	Fe^3+^_2_Al_2_(UO_2_)_2_(PO_4_)_4_(SO_4_)(OH)_2_·20H_2_O	Fe^3+^_2_Al_2_(UO_2_)_2_(PO_4_)_4_(SO_4_)(OH)_2_·20H_2_O	"Fe Al U O P S H"
1530	Coesite	Coesite	SiO_2_	SiO_2_	"Si O"
1531	Coffinite	Coffinite	U^4+^(SiO_4_)·nH_2_O	U(SiO_4_)·nH_2_O	"U Si O H"
1532	Cohenite	Cohenite	Fe_3_C	CFe_3_	"Fe C"
1533	Colemanite	Colemanite	CaB_3_O_4_(OH)_3_·H_2_O	CaB_3_O_4_(OH)_3_·H_2_O	"Ca B O H"
1534	Collinsite	Collinsite	Ca_2_Mg(PO_4_)_2_·2H_2_O	Ca_2_Mg(PO_4_)_2_·2H_2_O	"Ca Mg P O H"
1535	Coloradoite	Coloradoite	Hg^2+^Te^2-^	HgTe	"Hg Te"
1536	Colquiriite	Colquiriite	CaLiAlF_6_	CaLiAlF_6_	"Ca Li Al F"
1537	Colusite	Colusite	Cu^1+^_12_Cu^2+^V^3+^As^5+^_3_S^2-^_16_	Cu_13_VAs_3_S_16_	"Cu V As S"
1538	Comancheite	Comancheite	Hg^2+^_55_N^3-^_24_(N^3-^H_2_,OH)_4_(Cl,Br)_34_	Hg^2+^_55_N^3-^_24_(NH_2_,OH)_4_(Cl,Br)_34_	"Hg N H O Cl Br"
1539	Combeite	Combeite	Na_2_Ca_2_Si_3_O_9_	Na_4.5_Ca_3.5_Si_6_O_17.5_(OH)_0.5_	"Na Ca Si O"
1540	Comblainite	Comblainite	Ni^2+^_4_Co^3+^_2_C^4+^O_3_(OH)_12_·3H_2_O	Ni_4_Co^3+^_2_(CO_3_)(OH)_12_·3H_2_O	"Ni Co C O H"
1541	Compreignacite	Compreignacite	K_2_(UO_2_)_6_O_4_(OH)_6_·7H_2_O	K_2_(UO_2_)_6_O_4_(OH)_6_·7H_2_O	"K U O H"
1542	Congolite	Congolite	Fe^2+^_3_B_7_O_13_Cl	Fe^2+^_3_B_7_O_13_Cl	"Fe B O Cl"
1543	Conichalcite	Conichalcite	CaCu^2+^As^5+^O_4_(OH)	CaCu(AsO_4_)(OH)	"Ca Cu As O H"
1544	Connellite	Connellite	Cu^2+^_36_(S^6+^O_4_)(OH)_62_Cl_8_·6H_2_O	Cu_36_(SO_4_)(OH)_62_Cl_8_·6H_2_O	"Cu S O H Cl"
1545	Cookeite	Cookeite	LiAl_4_(Si_3_Al)O_10_(OH)_8_	(Al,Li)_3_Al_2_(Si,Al)_4_O_10_(OH)_8_	"Al Li Si O H"
1546	Coombsite	Coombsite	KMn^2+^_13_Si_18_O_42_(OH)_15_	KMn^2+^_13_(Si,Al)_18_O_42_(OH)_14_	"K Mn Si O H"
1547	Cooperite	Cooperite	PtS	PtS	"Pt S"
1548	Coparsite	Coparsite	Cu^2+^_4_O_2_As^5+^O_4_Cl	Cu^2+^_4_O_2_(AsO_4_)Cl	"Cu O As Cl"
1549	Copiapite	Copiapite	Fe^2+^Fe^3+^_4_(S^6+^O_4_)_6_(OH)_2_·20H_2_O	Fe^2+^Fe^3+^_4_(SO_4_)_6_(OH)_2_·20H_2_O	"Fe S O H"
1550	Copper	Copper	Cu	Cu	Cu
1551	Coquandite	Coquandite	"Sb^3+^_6+x_O_8+x_(S^6+^O_4_)(OH)_x_(H_2_O)_1-x_ (x = 0.3)"	"Sb^3+^_6+x_O_8+x_(SO_4_)(OH)_x_(H_2_O)_1-x_ (x = 0.3)"	"Sb O S H"
1552	Coquimbite	Coquimbite	Fe^3+^_2_(S^6+^O_4_)_3_·9H_2_O	Fe^3+^_2_(SO_4_)_3_·9H_2_O	"Fe S O H"
1553	Corderoite	Corderoite	Hg_3_S_2_Cl_2_	Hg_3_S_2_Cl_2_	"Hg S Cl"
1554	Cordierite	Cordierite	Mg_2_Al_3_(AlSi_5_)O_18_	Mg_2_Al_4_Si_5_O_18_	"Mg Al Si O"
1555	Cordylite-(Ce)	Cordylite-(Ce)	(Na,Ca,[box])BaCe_2_(CO_3_)_4_(F,O)	(Na,Ca,[box])BaCe_2_(CO_3_)_4_(F,O)	"Na Ca Ba Ce C O F"
1556	Corkite	Corkite	PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_	PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_	"Pb Fe S O P H"
1557	Cornetite	Cornetite	Cu^2+^_3_P^5+^O_4_(OH)_3_	Cu_3_(PO_4_)(OH)_3_	"Cu P O H"
1558	Cornubite	Cornubite	Cu^2+^_5_(As^5+^O_4_)_2_(OH)_4_	Cu_5_(AsO_4_)_2_(OH)_4_	"Cu As O H"
1559	Cornwallite	Cornwallite	Cu^2+^_5_(As^5+^O_4_)_2_(OH)_4_	Cu_5_(AsO_4_)_2_(OH)_4_	"Cu As O H"
